size,edges,red. ratio,time_lumping,memory (MB),graph
14,36,0.0015869140625,0.32946348190307617,2.5143966674804688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 6), (4, 12), (5, 7), (5, 13), (9, 5), (8, 9), (8, 12), (1, 6), (2, 5), (13, 5), (1, 9), (10, 12), (1, 12), (5, 6), (9, 1), (9, 4), (0, 1), (11, 7), (2, 4), (1, 2), (10, 5), (9, 13), (2, 7), (13, 7), (1, 11), (10, 11), (4, 7), (3, 5), (4, 13), (8, 1), (10, 4), (0, 3), (0, 6), (0, 12), (13, 6)])"
15,29,0.00067138671875,0.6861240863800049,4.551605224609375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 7), (4, 12), (3, 13), (8, 9), (11, 5), (10, 3), (8, 6), (8, 12), (11, 14), (1, 3), (4, 14), (11, 4), (9, 4), (9, 10), (11, 7), (10, 11), (1, 5), (0, 13), (1, 14), (12, 14), (3, 11), (8, 4), (10, 4), (11, 3), (10, 13), (2, 6), (13, 6)])"
5,4,0.15625,0.0013208389282226562,0.02087688446044922,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (2, 3), (1, 3), (3, 4)])"
6,6,0.09375,0.0011610984802246094,0.01592254638671875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (2, 4), (0, 3), (0, 2), (4, 5), (3, 5)])"
7,5,0.046875,0.002981424331665039,0.02152252197265625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (0, 4), (2, 6), (5, 6), (3, 6)])"
8,9,0.0390625,0.004122257232666016,0.037217140197753906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(3, 4), (1, 5), (0, 3), (4, 6), (2, 3), (2, 6), (0, 5), (1, 3), (4, 7)])"
9,13,0.01953125,0.010101079940795898,0.08856391906738281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (1, 2), (8, 4), (8, 1), (3, 7), (5, 7), (8, 0), (2, 3), (2, 6), (5, 6), (0, 8), (2, 5), (3, 5)])"
10,15,0.0146484375,0.01947927474975586,0.15532302856445312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (8, 1), (8, 7), (9, 6), (0, 3), (0, 9), (1, 4), (6, 7), (0, 2), (8, 3), (8, 6), (3, 6), (4, 7), (3, 5), (9, 4)])"
11,16,0.00732421875,0.03683352470397949,0.3435821533203125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(8, 4), (0, 10), (3, 4), (8, 1), (8, 7), (4, 6), (0, 9), (8, 10), (0, 6), (8, 5), (5, 6), (1, 6), (2, 5), (1, 3), (4, 7), (9, 4)])"
12,28,0.0048828125,0.0831918716430664,0.60906982421875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(5, 7), (8, 0), (9, 5), (8, 9), (11, 5), (8, 6), (0, 8), (2, 5), (1, 3), (0, 11), (5, 6), (3, 6), (9, 7), (10, 2), (0, 7), (10, 5), (11, 7), (0, 4), (0, 10), (10, 11), (2, 10), (6, 7), (3, 11), (8, 4), (8, 1), (11, 3), (8, 10), (10, 7)])"
13,28,0.002685546875,0.16135692596435547,1.2499237060546875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(4, 6), (5, 7), (8, 0), (0, 2), (8, 9), (8, 6), (9, 11), (0, 8), (2, 5), (10, 12), (0, 11), (3, 6), (8, 5), (11, 4), (10, 5), (1, 2), (10, 11), (1, 11), (3, 5), (8, 4), (9, 6), (0, 3), (8, 10), (1, 4), (0, 6), (0, 12), (11, 6), (1, 10)])"
14,30,0.0013427734375,0.32197117805480957,2.4858169555664062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(4, 6), (8, 0), (3, 13), (8, 9), (0, 5), (10, 3), (0, 8), (2, 11), (1, 3), (1, 9), (0, 11), (10, 12), (1, 12), (5, 6), (8, 2), (9, 1), (8, 5), (2, 4), (1, 2), (0, 4), (2, 7), (13, 7), (1, 11), (12, 5), (4, 13), (0, 3), (10, 7), (10, 13), (11, 12), (13, 6)])"
15,36,0.000823974609375,0.668360710144043,4.3356170654296875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 4), (3, 7), (4, 6), (12, 13), (5, 7), (5, 13), (8, 9), (8, 6), (11, 14), (13, 5), (10, 12), (0, 11), (2, 14), (1, 12), (6, 14), (14, 6), (5, 6), (4, 14), (3, 6), (8, 5), (0, 1), (11, 7), (10, 11), (2, 7), (10, 14), (11, 13), (6, 7), (3, 11), (8, 1), (5, 14), (11, 3), (8, 10), (10, 13), (0, 12), (1, 13), (2, 12)])"
